;Preco;Marca;Nome;Modelo;Km;Ano;Estado;Regiao;Loja
465;55.900;Volkswagen;Up!;Up Move 1.0 Tsi Total Flex 12v 5p;46.200;2017;PR;Capão Raso - Curitiba;Vazio
466;69.900;Fiat;Strada;Freedom Cc;63.000;2019;PR;Maringá;Vazio
467;62.900;Ford;Ka;Sedan Se 1.5 12v;45.201;2019;PR;Parolin - Curitiba;Vazio
468;77.900;Ford;Focus;Hatch Se Plus 2.0;62.200;2019;PR;Xaxim - Curitiba;Vazio
469;72.900;Peugeot;2008;Griffe Eat6;24.500;2018;PR;Capão Raso - Curitiba;Vazio
470;64.900;Peugeot;2008;Griffe 1.6 Automatico;80.000;2016;PR;Capão Raso - Curitiba;Vazio
471;59.900;Chevrolet;Onix;1.4 Mt Lt;14.091;2017;PR;Jardim das Américas - Curitiba;Vazio
472;89.900;Volkswagen;Polo;Highline Ad Tsi 1.0 Flex Aut;56.154;2019;PR;Vila Esperança - Maringá;Vazio
473;69.900;Fiat;Strada;Adventure Locker Cd 1.8;142.429;2015;PR;Cidade Jardim - São José dos Pinhais;Vazio
474;85.900;Volkswagen;Polo;Comfort 200 Tsi 1.0 Flex 12v Aut;23.010;2019;PR;Campina Grande do Sul;Vazio
475;59.900;Ford;Ka;+ 1.0 Se 12v Flex 4p Manual;10.900;2021;PR;Rebouças - Curitiba;Vazio
476;83.900;Kia;Sportage;4x2-at Lx 2.0 16v 4p;90.000;2015;PR;Xaxim - Curitiba;Vazio
477;60.900;Chevrolet;Onix;Ltz 1.4 (aut);66.105;2015;PR;São José dos Pinhais;Vazio
478;57.900;Fiat;Strada;Working 1.4 Mpi 8v Flex Mec.;75.000;2018;PR;Maringá;Vazio
479;57.900;Fiat;Argo;1.3 Firefly Flex Drive Gsr;32.000;2018;PR;Xaxim - Curitiba;Vazio
480;69.900;Mitsubishi;Lancer;2.0 Hl 16v Gasolina 4p;44.000;2017;PR;Xaxim - Curitiba;Vazio
481;79.900;Fiat;Cronos;Precision 1.8 16v Flex Aut;888;2019;PR;Maringá;Vazio
482;84.900;Jeep;Renegade;1.8 16v Flex Sport 4p Manual;12.479;2016;PR;Seminário - Curitiba;Vazio
483;76.900;Peugeot;208;Griffe 1.6;21.506;2019;PR;Capão Raso - Curitiba;Vazio
484;64.900;Chevrolet;Prisma;1.4 Lt 8v Flex Manual;51.053;2019;PR;Cidade Jardim - São José dos Pinhais;Vazio
485;84.900;Jeep;Renegade;Longitude 1.8 Flex Automatico;71.824;2016;PR;Jardim das Américas - Curitiba;Vazio
486;60.900;Hyundai;Hb20;Hb20 1.6 Confort Plus Aut;72.101;2017;PR;Santa Felicidade - Curitiba;Vazio
487;55.900;Hyundai;Hb20;Hb20 1.0 Comfort;65.000;2018;PR;Vila Izabel - Curitiba;Vazio
488;82.900;Jeep;Renegade;Longitude 1.8 Flex Automatico;888;2016;PR;Maringá;Vazio
489;84.900;Renault;Duster;Oroch Oroch 16 Exp42;41.137;2018;PR;Fazendinha - Curitiba;Vazio
490;86.900;Volkswagen;Jetta;1.4 16v Tsi Comfortline;26.500;2016;PR;Xaxim - Curitiba;Vazio
491;73.900;Chevrolet;Onix;1.4 Mt Active;47.567;2019;PR;Fazendinha - Curitiba;Vazio
492;59.900;Hyundai;Hb20;Hb20 1.0m Comfor;68.831;2018;PR;Fazendinha - Curitiba;Vazio
493;63.900;Hyundai;Hb20;Hb20 1.0m Sense;8.000;2021;PR;Vila Izabel - Curitiba;Vazio
494;68.900;Hyundai;Hb20;Hb20 1.0 Vision;14.999;2021;PR;Jardim das Américas - Curitiba;Vazio
495;88.900;Jeep;Renegade;Longitude 1.8 Flex Automatico;35.950;2017;PR;Jardim das Américas - Curitiba;Vazio
496;84.900;Volkswagen;Polo;Comfort 200 Tsi 1.0 Flex 12v Aut;36.600;2019;PR;Capão Raso - Curitiba;Vazio
497;61.900;Hyundai;Hb20s;Hb20s Comfort Plus 1.0 12v Flex Mec.;69.319;2018;PR;Tarumã - Curitiba;Vazio
498;75.900;Hyundai;Hb20x;Hb20x 1.6a Premi;12.042;2017;PR;Seminário - Curitiba;Vazio
499;64.900;Hyundai;Hb20x;Hb20x 1.6 M Style;63.836;2016;PR;Curitiba;Vazio
500;55.900;Ford;Ka;Se 1.0 12v Ti-vct;70.668;2019;PR;Curitiba;Vazio
501;73.900;Chevrolet;Prisma;1.4 Mpfi Advantage 8v Flex 4p Aut;58.629;2019;PR;Jardim das Américas - Curitiba;Vazio
502;77.900;Jeep;Renegade;Sport Mt;82.000;2018;PR;Hauer - Curitiba;Vazio
503;79.900;Renault;Duster;Oroch Oroch 20 Dyn42at;106.000;2018;PR;Rebouças - Curitiba;Vazio
504;59.900;Fiat;Strada;1.4 Mpi Hard Working Cs 8v Flex 2p Manual;140.024;2019;PR;Uberaba - Curitiba;Vazio
505;63.900;Lifan;X60;1.8 Talent 16v 128cv 5p Mec.;67.552;2018;PR;Rebouças - Curitiba;Vazio
506;79.900;Hyundai;Hb20x;Hb20x 1.6 A Premium;46.259;2017;PR;Seminário - Curitiba;Vazio
507;57.900;Hyundai;Hb20;Hb20 1.6 Comfort Plus Aut (flex);75.000;2015;PR;Maringá;Vazio
508;59.900;Chevrolet;Onix;1.0 Lt 8v Flex 4p Manual;78.313;2019;PR;Fazendinha - Curitiba;Vazio
509;84.900;Jeep;Renegade;Longitude 1.8 Flex Automatico;68.149;2016;PR;Fazendinha - Curitiba;Vazio
510;63.900;Volkswagen;Saveiro;1.6 Ce Cross 8v Flex 2p Manual;102.000;2015;PR;Boqueirão - Curitiba;Vazio
511;71.900;Renault;Sandero;Sport Rs 2.0 Flex 16v 5p;27.963;2019;PR;Jardim das Américas - Curitiba;Vazio
512;67.900;Chevrolet;Prisma;1.4 At Lt;63.400;2018;PR;Jardim das Américas - Curitiba;Vazio
513;77.900;Chevrolet;Onix;1.4 Mpfi Lt 8v Flex 4p Automático;20.945;2019;PR;Curitiba;Vazio
514;57.900;Chevrolet;Onix;Lt 1.0 Mpfi 8v 4p Mec.;61.490;2018;PR;Curitiba;Vazio
515;89.900;Toyota;Corolla;Xei 2.0 Flex 16v Aut.;69.570;2015;PR;Curitiba;Vazio
516;59.900;Fiat;Punto;Blackmotin;99.000;2016;PR;Curitiba;Vazio
517;78.500;Renault;Duster;Oroch Expression 1.6 Hi-flex 16v;60.043;2019;PR;Siqueira Campos;Vazio
518;57.900;Hyundai;Hb20;Hb20 Comfort Plus 1.0 Flex 12v Mec.;50.464;2017;PR;Curitiba;Vazio
519;76.900;Renault;Sandero;Sport Rs 2.0 Flex 16v 5p;25.972;2020;PR;Seminário - Curitiba;Vazio
520;80.000;Peugeot;2008;Allure 1.6 Automatico;55.898;2019;PR;Boa Vista - Curitiba;Vazio
521;73.900;Chevrolet;Cruze;Sedan Ltz 1.8;104.000;2015;PR;Centro - Londrina;Vazio
522;72.900;Chevrolet;Onix;Ltz 1.4;19.452;2019;PR;São José dos Pinhais;Vazio
523;57.900;Chevrolet;Onix;1.4 Mt Lt;60.752;2019;PR;Jardim das Américas - Curitiba;Vazio
524;73.800;Hyundai;Hb20s;Hb20s 1.6 Comfort Plus 16v Flex 4p Manual;65.600;2019;PR;Centro - Toledo;Vazio
525;89.900;Ford;Ranger;Xltcd2 25c;89.000;2015;PR;Centro - São José dos Pinhais;Vazio
526;88.900;Ford;Ecosport;1.5 Ti-vct Flex Se Automático;13.379;2020;PR;Siqueira Campos;Vazio
527;59.900;Fiat;Strada;Working 1.4 Mpi Fire Flex 8v Cs;76.000;2018;PR;Maringá;Vazio
528;77.900;Jeep;Renegade;1.8 Sport (auto);66.450;2016;PR;São José dos Pinhais;Vazio
529;72.900;Chevrolet;Cruze;1.8 Lt 16v Flex 4p Automático;94.181;2015;PR;Santa Felicidade - Curitiba;Vazio
530;62.900;Chevrolet;Prisma;1.4 At Ltz;58.000;2016;PR;Maringá;Vazio
531;67.800;Chevrolet;Prisma;1.4 Lt 8v Flex Manual;43.900;2019;PR;Centro - Toledo;Vazio
532;61.000;Hyundai;Hb20s;Hb20s Comfort Plus 1.0 12v Flex Mec.;86.000;2018;PR;Centro - Toledo;Vazio
533;69.900;Hyundai;Hb20;Hb20 1.6 Comfort Plus Aut (flex);58.636;2019;PR;Vila Esperança - Maringá;Vazio
534;65.900;Chevrolet;Onix;Ltz 1.4 Mpfi 8v 4p Aut.;97.576;2017;PR;Santa Felicidade - Curitiba;Vazio
535;65.900;Nissan;Sentra;Sl 2.0 16v-cvt 4p;81.000;2015;PR;Xaxim - Curitiba;Vazio
536;65.900;Chevrolet;Prisma;1.4 At Ltz;79.000;2018;PR;Centro - São José dos Pinhais;Vazio
537;59.900;Volkswagen;Fox;Connect Mb;75.100;2018;PR;Capão Raso - Curitiba;Vazio
538;60.900;Volkswagen;Fox;Connect Mb;51.200;2019;PR;Capão Raso - Curitiba;Vazio
539;58.900;Hyundai;Hb20;1.6 Premium Aut;71.714;2015;PR;São José dos Pinhais;Vazio
540;78.900;Ford;Ecosport;1.5 Tivct Flex Freestyle Manual;43.300;2018;PR;Boqueirão - Curitiba;Vazio
541;85.900;Renault;Captur;1.6 16v Sce Flex Intense X-tronic;57.237;2018;PR;Jardim das Américas - Curitiba;Vazio
542;82.900;Honda;Fit;Exl Cvt;34.070;2017;PR;Arapoti;Vazio
543;83.000;Volkswagen;Golf;1.6 Msi Comfortline 16v Total Flex 4p Tiptronic;46.435;2016;PR;Região do Lago - Cascavel;Vazio
544;62.900;Citroën;C3;Attraction Pure Tech 1.2 Flex 12v Mec;19.966;2021;PR;Tarumã - Curitiba;Vazio
545;85.900;Renault;Captur;Intense 2.0 16v 5p Aut;43.019;2018;PR;Tarumã - Curitiba;Vazio
546;55.900;Hyundai;Hb20;Hb20 1.0mt Unique;888;2019;PR;Maringá;Vazio
547;69.900;Fiat;Cronos;Drive 1.3 (flex);65.419;2019;PR;São José dos Pinhais;Vazio
548;56.900;Hyundai;Hb20;Hb20 1.0m Unique;44.000;2019;PR;Portão - Curitiba;Vazio
549;67.900;Hyundai;Tucson;Gls B 2.0 Aut;89.989;2017;PR;Santa Felicidade - Curitiba;Vazio
550;62.990;Hyundai;Tucson;2.0 Gls Flex 4p Aut;107.000;2017;PR;Hauer - Curitiba;Vazio
551;62.900;Fiat;Strada;1.4 Mpi Hard Working Ce 8v Flex 2p Manual;57.000;2019;PR;Centro - Londrina;Vazio
552;89.900;Renault;Captur;Life 16a;30.000;2018;PR;Centro - São José dos Pinhais;Vazio
553;78.000;Honda;City;Lx Cvt;73.766;2017;PR;Região do Lago - Cascavel;Vazio
554;56.900;Fiat;Argo;1.0 Firefly Flex Drive Manual;64.499;2019;PR;Jardim das Américas - Curitiba;Vazio
555;64.800;Chevrolet;Spin;1.8l At Ltz;54.568;2016;PR;Região do Lago - Cascavel;Vazio
556;75.900;Chevrolet;Cruze;Lt 1.8 16v Ecotec (flex);78.938;2016;PR;São José dos Pinhais;Vazio
557;55.900;Ford;Ka;1.5 Sedan Se Plus 12v Flex 4p Mec;43.320;2019;PR;Centro - Londrina;Vazio
558;69.900;Renault;Sandero;Rs Racing Spirit Flex 2.0 16v 5p;40.428;2019;PR;Jardim das Américas - Curitiba;Vazio
559;55.900;Fiat;Strada;1.4 Mpi Hard Working Cs 8v Flex 2p Manual;156.000;2018;PR;Curitiba;Vazio
560;59.900;Volkswagen;Saveiro;Robust 1.6 Total Flex 8v;95.000;2019;PR;Curitiba;Vazio
561;69.900;Fiat;Strada;1.4 Mpi Hard Working Cd 8v Flex 3p Manual;69.000;2016;PR;Centro - São José dos Pinhais;Vazio
562;58.900;Volkswagen;Up!;Up Move Mcv;63.000;2018;PR;Centro - São José dos Pinhais;Vazio
563;89.900;Jeep;Renegade;Sport 1.8 Flex Aut;43.857;2019;PR;Jardim das Américas - Curitiba;Vazio
564;73.900;Peugeot;208;Griffe 1.6 16v Flex Aut.;53.975;2019;PR;Jardim das Américas - Curitiba;Vazio
565;72.900;Chevrolet;Onix;Hatch Activ 1.4 8v Flex 5p Mec;49.395;2019;PR;Jardim das Américas - Curitiba;Vazio
566;62.900;Ford;Ka;Se Plus 1.5 Sd C;43.367;2020;PR;Santa Felicidade - Curitiba;Vazio
567;89.900;Honda;Hr-v;Hr-v Ex Cvt;94.850;2016;PR;Campo Largo;Vazio
568;59.900;Ford;Fiesta;1.6 Titanium;95.240;2015;PR;Rebouças - Curitiba;Vazio
569;66.900;Chevrolet;Montana;Ls 1.4 Econoflex;52.238;2020;PR;Santa Felicidade - Curitiba;Vazio
570;61.900;Fiat;Argo;Drive 1.0 6v Flex;72.167;2020;PR;Santa Felicidade - Curitiba;Vazio
571;78.900;Jeep;Renegade;1.8 16v Flex Sport 4p Manual;48.653;2017;PR;Campo Largo;Vazio
572;56.800;Renault;Sandero;Gtline;21.426;2020;PR;Região do Lago - Cascavel;Vazio
573;56.900;Hyundai;Hb20;Hb20 1.0m Unique;71.000;2019;PR;Portão - Curitiba;Vazio
574;71.900;Fiat;Argo;Hgt 1.8 16v Flex Mec;35.339;2018;PR;Jardim das Américas - Curitiba;Vazio
575;89.900;Renault;Captur;1.6 16v Sce Flex Intense X-tronic;56.580;2019;PR;Jardim das Américas - Curitiba;Vazio
576;73.900;Jeep;Renegade;1.8 16v Flex Sport 4p Manual;56.248;2016;PR;Jardim das Américas - Curitiba;Vazio
577;77.900;Honda;Civic;New Sedan Lxr 2.0 16v;98.445;2016;PR;Curitiba;Vazio
578;81.900;Toyota;Corolla;Gli 1.8 16v;59.990;2017;PR;Vila Esperança - Maringá;Vazio
579;55.900;Hyundai;Hb20s;Hb20s Premium 1.6;72.000;2015;PR;Xaxim - Curitiba;Vazio
580;65.900;Ford;Ecosport;Titanium 2.0;45.000;2015;PR;Curitiba;Vazio
581;60.900;Ford;Ecosport;Freestyle 1.6;92.000;2015;PR;Curitiba;Vazio
582;75.900;Fiat;Cronos;Precision 1.8 16v Flex Aut;66.666;2019;PR;Vila Esperança - Maringá;Vazio
583;65.900;Hyundai;Hb20;Hb20 Ocean 1.6 Flex 16v 5p Aut.;55.800;2017;PR;Xaxim - Curitiba;Vazio
584;88.900;Chevrolet;Cruze;Sport Cruze Lt Hb At;888;2017;PR;Maringá;Vazio
585;72.900;Fiat;Cronos;Prec At;81.000;2019;PR;Portão - Curitiba;Vazio
586;63.900;Peugeot;308;1.6 Griffe Thp 16v Gasolina 4p Automatico;80.552;2015;PR;Seminário - Curitiba;Vazio
587;82.900;Jeep;Renegade;Lngtd At;70.091;2016;PR;Santa Felicidade - Curitiba;Vazio
588;77.900;Ford;Ecosport;Se 1.5 12v Flex;59.000;2020;PR;Centro - Londrina;Vazio
589;61.900;Fiat;Argo;Drive 1.0 6v Flex;66.452;2020;PR;Santa Felicidade - Curitiba;Vazio
590;89.900;Ford;Ecosport;Titanium 2.0;43.713;2019;PR;Santa Felicidade - Curitiba;Vazio
591;80.900;Volkswagen;Saveiro;Trendline 1.6 Flex 8v;54.932;2021;PR;Santa Felicidade - Curitiba;Vazio
592;61.900;Fiat;Argo;Drive 1.0 6v Flex;49.455;2020;PR;Santa Felicidade - Curitiba;Vazio
593;62.900;Chevrolet;Prisma;1.4 At Lt;71.000;2018;PR;Centro - Ponta Grossa;Vazio
594;66.900;Fiat;Argo;Drive 1.0;9.000;2021;PR;Centro - Ponta Grossa;Vazio
595;61.800;Ford;Ka;Sedan Se Plus 1.5 12v At;69.000;2019;PR;Hauer - Curitiba;Vazio
596;86.900;Citroën;C4;Cactus C4cactus Feel A;52.240;2020;PR;Arapoti;Vazio
597;84.900;Hyundai;Hb20x;Hb20x Diamond Plus 1.6 At;9.500;2020;PR;Boa Vista - Curitiba;Vazio
598;88.900;Honda;Wr-v;Wr-v 1.5 16v Flexone Ex Cvt;51.000;2018;PR;Centro - Londrina;Vazio
599;62.900;Renault;Logan;Expres. Avantage Flex 1.6 16v 4p;40.000;2020;PR;Xaxim - Curitiba;Vazio
600;58.900;Renault;Logan;Expres. Avantage Flex 1.6 16v 4p;80.000;2020;PR;Xaxim - Curitiba;Vazio
601;59.900;Chevrolet;Onix;Lt 1.0 Mpfi 8v 4p Mec.;18.000;2019;PR;Xaxim - Curitiba;Vazio
602;89.900;Chevrolet;Tracker;Ltz 1.4 Turbo 16v Flex 4x2 Aut.;104.000;2017;PR;Xaxim - Curitiba;Vazio
603;71.900;Honda;Fit;Lx Cvt;60.000;2017;PR;Centro - Ponta Grossa;Vazio
604;64.900;Ford;Ka;1.5 Se Plus Aut;21.300;2020;PR;Centro - Londrina;Vazio
605;88.000;Volkswagen;Virtus;Comfort Tsi 1.0 Flex Aut;40.149;2020;PR;Região do Lago - Cascavel;Vazio
606;86.900;Volkswagen;Virtus;1.0 200 Tsi Comfortline Automático;37.000;2020;PR;Xaxim - Curitiba;Vazio
607;88.900;Chevrolet;Tracker;Lt 1.4 L Turbo Ecotech 16v Flex 4x2 Aut;53.000;2018;PR;Vila Izabel - Curitiba;Vazio
608;55.800;Chevrolet;Spin;Spin Ltz 7p;56.000;2016;PR;Centro - Toledo;Vazio
609;73.500;Renault;Duster;Oroch Oroch 16 Dyn42;99.544;2016;PR;Jardim Carvalho - Ponta Grossa;Vazio
610;71.900;Toyota;Etios;X Plus Sedan 1.5 Flex 16v 4p Aut;53.000;2020;PR;Xaxim - Curitiba;Vazio
611;58.700;Chevrolet;Onix;Joy _4p_;47.000;2020;PR;Jardim Carvalho - Ponta Grossa;Vazio
612;89.900;Renault;Captur;Intense 1.6 Automatica;25.000;2019;PR;Xaxim - Curitiba;Vazio
613;75.900;Chevrolet;Prisma;1.4 Mpfi Ltz 8v Flex 4p Aut;53.000;2019;PR;Centro - Londrina;Vazio
614;79.999;Renault;Duster;Oroch 1.6 16v Flex Expression 4p Manual;70.509;2017;PR;Jardim Social - Curitiba;Vazio
615;88.900;Honda;Hr-v;Hr-v Ex 1.8 Flexone 16v 5p Aut;111.700;2016;PR;Xaxim - Curitiba;Vazio
616;64.900;Peugeot;2008;Griffe 1.6 Manual;91.000;2016;PR;Xaxim - Curitiba;Vazio
617;84.999;Volkswagen;Polo;1.0 200 Tsi Comfortline Automático;43.558;2019;PR;Jardim Social - Curitiba;Vazio
618;77.999;Chevrolet;Tracker;1.8 Mpfi Ltz 4x2 16v Flex 4p Automático;80.515;2015;PR;Jardim Social - Curitiba;Vazio
619;60.900;Peugeot;208;Allure At;68.000;2017;PR;Curitiba;Vazio
620;81.900;Fiat;Argo;Hgt 1.8 At6;66.000;2018;PR;Curitiba;Vazio
621;73.900;Chevrolet;Cruze;Lt Hb;117.519;2015;PR;Arapoti;Vazio
622;69.900;Chevrolet;Captiva;Sport 2.4;142.000;2016;PR;Xaxim - Curitiba;Vazio
623;62.999;Hyundai;Tucson;2.0 Mpfi Gls 16v 143cv 2wd Flex 4p Automatico;83.050;2015;PR;Jardim Social - Curitiba;Vazio
624;65.999;Chevrolet;Spin;1.8 Activ 8v Flex 4p Automático;101.557;2016;PR;Jardim Social - Curitiba;Vazio
625;89.900;Renault;Captur;Intense 1.6 16v Flex 5p Aut;25.000;2019;PR;Xaxim - Curitiba;Vazio
626;61.900;Chevrolet;Onix;1.4 Mt Ltz;79.644;2017;PR;Campina Grande do Sul;Vazio
627;58.900;Citroën;C3;Tendance 1.6 16v Flex Aut.;78.415;2018;PR;Campina Grande do Sul;Vazio
628;55.999;Chevrolet;Onix;1.0 Mpfi Joy 8v Flex 4p Manual;67.897;2019;PR;Jardim Social - Curitiba;Vazio
629;89.900;Renault;Sandero;Stepway Stepway Iconic Flex 1.6 16v Aut;4.900;2022;PR;Xaxim - Curitiba;Vazio
630;62.900;Hyundai;Hb20;Hb20 1.0m Sense;19.000;2021;PR;Portão - Curitiba;Vazio
631;79.900;Chevrolet;Cruze;Lt;76.820;2016;PR;Rebouças - Curitiba;Vazio
632;56.890;Chevrolet;Onix;1.0mt Lt;61.303;2019;PR;Bacacheri - Curitiba;Vazio
633;74.999;Chevrolet;Onix;1.4 Mpfi Ltz 8v Flex 4p Automático;41.481;2018;PR;Jardim Social - Curitiba;Vazio
634;77.999;Nissan;Sentra;2.0 Sv 16v Flex 4p Automático;91.059;2017;PR;Jardim Social - Curitiba;Vazio
635;55.990;Ford;Ka;Se 1.5 Sd C;83.611;2019;PR;Bacacheri - Curitiba;Vazio
636;77.999;Toyota;Yaris;1.3 16v Flex Xl Manual;50.094;2019;PR;Jardim Social - Curitiba;Vazio
637;78.900;Fiat;Fiorino;Hard Working E;54.076;2020;PR;Santa Felicidade - Curitiba;Vazio
638;75.999;Honda;Fit;1.5 Lx 16v Flex 4p Automatico;50.098;2016;PR;Jardim Social - Curitiba;Vazio
639;67.900;Peugeot;2008;Griffe 1.6 Manual;67.000;2017;PR;Xaxim - Curitiba;Vazio
640;82.500;Jeep;Renegade;Sport 1.8 Flex Manual;74.012;2018;PR;Siqueira Campos;Vazio
641;73.900;Chevrolet;Cruze;1.8 Lt 16v Flex 4p Automático;91.000;2016;PR;Xaxim - Curitiba;Vazio
642;75.999;Chevrolet;Onix;1.4 Mpfi Ltz 8v Flex 4p Automático;79.781;2019;PR;Jardim Social - Curitiba;Vazio
643;69.900;Chevrolet;Onix;1.4 Mpfi Ltz 8v Flex 4p Mec;46.420;2019;PR;Rebouças - Curitiba;Vazio
644;65.900;Hyundai;Hb20;Hb20 Vision 1.0 Flex 12v Mec;48.493;2020;PR;Santa Felicidade - Curitiba;Vazio
645;88.900;Volkswagen;Saveiro;Nova Robust Mbv Cabine Dupla;18.180;2021;PR;Wenceslau Braz;Vazio
646;74.999;Jeep;Renegade;1.8 16v Flex Sport 4p Manual;101.626;2016;PR;Jardim Social - Curitiba;Vazio
647;67.900;Chevrolet;Cruze;1.8 Lt 16v Flex 4p Manual;95.000;2015;PR;Sítio Cercado - Curitiba;Vazio
648;72.999;Hyundai;Hb20;1.0 12v Flex Evolution Manual;9.933;2020;PR;Jardim Social - Curitiba;Vazio
649;62.999;Hyundai;Tucson;2.0 Mpfi Gls 16v 143cv 2wd Flex 4p Automatico;91.324;2015;PR;Jardim Social - Curitiba;Vazio
650;77.999;Chevrolet;Onix;1.4 Mpfi Activ 8v Flex 4p Manual;58.432;2019;PR;Jardim Social - Curitiba;Vazio
651;84.900;Honda;Fit;Exl- At 1.5 16v 4p;79.000;2018;PR;Maringá;Vazio
652;59.900;Hyundai;Hb20;Hb20 1.0m Unique;22.374;2019;PR;Jardim Carvalho - Ponta Grossa;Vazio
653;82.999;Renault;Sandero;2.0 16v Hi-flex Rs Manual;24.946;2021;PR;Jardim Social - Curitiba;Vazio
654;86.900;Volkswagen;Virtus;Comfort Tsi 1.0 Flex Aut;49.000;2019;PR;Xaxim - Curitiba;Vazio
655;60.900;Renault;Logan;Expres. Avantage Flex 1.6 16v 4p;69.000;2020;PR;Xaxim - Curitiba;Vazio
656;77.999;Hyundai;Hb20;1.6 R Spec 16v Flex 4p Automático;37.267;2019;PR;Jardim Social - Curitiba;Vazio
657;77.999;Hyundai;Hb20x;1.6 16v Premium Flex 4p Automatico;59.808;2018;PR;Jardim Social - Curitiba;Vazio
658;70.900;Fiat;Cronos;Drive 1.8 16v At Flex;71.000;2019;PR;Xaxim - Curitiba;Vazio
659;89.999;Fiat;Argo;1.3 Firefly Flex Trekking Manual;1.000;2022;PR;Jardim Social - Curitiba;Vazio
660;61.900;Honda;Fit;Lx 1.5 Flexone Aut;100.000;2015;PR;Xaxim - Curitiba;Vazio
661;60.900;Renault;Logan;Expres. Avantage Flex 1.6 16v 4p;64.000;2020;PR;Xaxim - Curitiba;Vazio
662;58.900;Renault;Logan;Expres. Avantage Flex 1.6 16v 4p;84.000;2020;PR;Xaxim - Curitiba;Vazio
663;58.900;Hyundai;Hb20s;Hb20s 1.0 Unique;68.000;2019;PR;Xaxim - Curitiba;Vazio
664;77.900;Nissan;Sentra;2.0 S Cvt;83.000;2018;PR;Xaxim - Curitiba;Vazio
665;89.900;Hyundai;Elantra;Gls 2.0 16v Flex Aut.;55.900;2018;PR;Xaxim - Curitiba;Vazio
666;69.000;Chevrolet;Onix;1.4 Mt Ltz;68.645;2019;PR;Boa Vista - Curitiba;Vazio
667;57.900;Fiat;Uno;Way 1.3 Flex 8v 5p;48.000;2021;PR;Capão Raso - Curitiba;Vazio
668;69.900;Citroën;Aircross;1.6 Live Flex 4p Mec;24.626;2019;PR;Centro - Campo Largo;Vazio
669;78.900;Nissan;Sentra;2.0 S Cvt;69.000;2018;PR;Xaxim - Curitiba;Vazio
670;78.900;Jeep;Renegade;Sport 1.8 Flex Aut;71.900;2016;PR;Maringá;Vazio
671;70.900;Chevrolet;Prisma;1.4 At Lt;61.000;2019;PR;Maringá;Vazio
672;89.900;Renault;Captur;Intense 2.0 16v 5p Aut;54.800;2018;PR;Parolin - Curitiba;Vazio
673;56.900;Renault;Duster;Dynamique 4x4 2.0 16v;72.000;2015;PR;Xaxim - Curitiba;Vazio
674;72.800;Hyundai;Hb20;Hb20 1.6 R Spec 16v Flex 4p Automatico;40.000;2019;PR;Hauer - Curitiba;Vazio
675;83.800;Hyundai;Ix35;Ix35 Gls 2.0 Aut Flex;59.000;2015;PR;Hauer - Curitiba;Vazio
676;84.900;Chevrolet;S-10;S-10 Ls 2.4;163.000;2015;PR;Centro - Londrina;Vazio
677;77.900;Nissan;Sentra;2.0 S Cvt;72.000;2018;PR;Xaxim - Curitiba;Vazio
678;77.900;Nissan;Sentra;2.0 S Cvt;72.000;2018;PR;Xaxim - Curitiba;Vazio
679;75.500;Renault;Duster;Oroch Oroch 1.6 Dynamique 4x2;111.032;2016;PR;Arapoti;Vazio
680;85.990;Jeep;Renegade;1.8 16v Flex Sport 4p Manual;72.500;2019;PR;Bacacheri - Curitiba;Vazio
681;56.020;Hyundai;Hb20;Hb20 Comfort Style 1.6 Flex 16v Mec.;56.231;2017;PR;Curitiba;Hyundai Veiculos
682;76.900;Hyundai;Hb20x;Hb20 X 1.6 16v Style Automatico;63.000;2018;PR;Maringá;Vazio
683;55.999;Ford;Ka;1.0 Se 12v Flex 4p Manual;63.806;2019;PR;Jardim Social - Curitiba;Vazio
684;67.500;Chevrolet;Onix;1.4mt Ltz;75.000;2018;PR;Wenceslau Braz;Vazio
685;60.900;Renault;Logan;Expres. Avantage Flex 1.6 16v 4p;63.000;2020;PR;Xaxim - Curitiba;Vazio
686;79.900;Volkswagen;Polo;Comfort 200 Tsi 1.0 Flex 12v Aut;78.000;2019;PR;Xaxim - Curitiba;Vazio
687;62.900;Renault;Logan;Expres. Avantage Flex 1.6 16v 4p;52.000;2020;PR;Xaxim - Curitiba;Vazio
688;59.900;Renault;Logan;Expres. Avantage Flex 1.6 16v 4p;72.000;2020;PR;Xaxim - Curitiba;Vazio
689;76.900;Jeep;Renegade;Sport 1.8 Flex Manual;96.000;2018;PR;Xaxim - Curitiba;Vazio
690;72.900;Chevrolet;Cobalt;Elite 1.8 8v Econo. Flex 4p Aut;29.000;2018;PR;Xaxim - Curitiba;Vazio
691;72.900;Chevrolet;Cobalt;Elite 1.8 8v Econo. Flex 4p Aut;25.000;2018;PR;Xaxim - Curitiba;Vazio
692;69.900;Chevrolet;Tracker;Tracker Lt 1.8 16v Flex 4x2 Aut;64.000;2016;PR;Boa Vista - Curitiba;Vazio
693;67.900;Honda;Fit;Fit Lx 1.5 Flexone Aut;52.000;2016;PR;Boa Vista - Curitiba;Vazio
694;55.900;Hyundai;Hb20s;Hb20s 1.0 Unique;47.000;2019;PR;Boa Vista - Curitiba;Vazio
695;62.900;Fiat;Argo;Argo 1.0 Firefly Flex Drive Manual;5.000;2021;PR;Boa Vista - Curitiba;Vazio
696;62.900;Volkswagen;Voyage;Voyage 1.6 Msi Total Flex Aut.;20.000;2020;PR;Boa Vista - Curitiba;Vazio
